FromId,ToId,CompanyName,Country,ShapeType,Percentage,Value1,Value2,Value3
25,43,White-Cross,Qatar,rectangle,50,9,17.130052785798892,107.1408169738638
25,49,White-Cross,Qatar,rectangle,90,267,17.207519518981275,90.0185369151523
25,50,White-Cross,Qatar,rectangle,50,275,19.20730889764345,97.01664045085826
25,53,White-Cross,Qatar,rectangle,30,275,21.07939193748276,110.05124792992638
25,59,White-Cross,Qatar,rectangle,74.1,300,12.924636957412126,105.47377409885019
25,64,White-Cross,Qatar,rectangle,50,83,15.547670899623547,97.86363387796776
25,65,White-Cross,Qatar,rectangle,90,228,16.205514229232673,83.38570966177687
25,66,White-Cross,Qatar,rectangle,44.5,137,14.502735274539273,89.07012257322023
25,70,White-Cross,Qatar,rectangle,50,223,15.653575827351279,97.4531378828352
25,72,White-Cross,Qatar,rectangle,50,146,13.36278794480475,97.85023980798742
25,77,White-Cross,Qatar,rectangle,30,4,12.016543548857387,101.03342063173226
25,86,White-Cross,Qatar,rectangle,50,251,5.401611491358045,107.85878223780242
25,88,White-Cross,Qatar,rectangle,74.1,191,16.959208954468696,103.54959959661066
26,27,Smith-Ford,Nepal,round-rectangle,90,46,21.974745029739438,79.65634294382723
26,35,Smith-Ford,Nepal,round-rectangle,90,200,6.382860370272557,97.27654788580318
26,43,Smith-Ford,Nepal,round-rectangle,80,284,17.17397768157768,92.04275307315254
26,48,Smith-Ford,Nepal,round-rectangle,100,21,13.088391778454879,108.16747704036885
26,57,Smith-Ford,Nepal,round-rectangle,60,18,18.794148387512067,101.78705404912587
26,59,Smith-Ford,Nepal,round-rectangle,44.5,215,19.197274042971898,101.74164505214577
26,61,Smith-Ford,Nepal,round-rectangle,80,150,19.442760711616874,107.19646077987716
26,71,Smith-Ford,Nepal,round-rectangle,40,155,9.112194997426364,97.90127006687777
26,88,Smith-Ford,Nepal,round-rectangle,60,57,14.074628392762383,113.79897369580866
26,98,Smith-Ford,Nepal,round-rectangle,100,59,18.76841218872962,84.95842505003554
27,46,Conway PLC,Iran,round-rectangle,60,223,18.24462640144678,96.6086944647266
27,51,Conway PLC,Iran,round-rectangle,44.5,84,18.200545751199726,102.85250960702847
27,60,Conway PLC,Iran,round-rectangle,50,285,21.145113360535763,91.47243408308196
27,68,Conway PLC,Iran,round-rectangle,50,218,19.40006572392796,101.57541133349376
27,69,Conway PLC,Iran,round-rectangle,44.5,270,6.436708896300358,106.38287294036151
27,88,Conway PLC,Iran,round-rectangle,20,100,14.898738144348862,100.55332461141859
27,98,Conway PLC,Iran,round-rectangle,80,196,18.39988919099794,82.9952301905461
28,30,Bradley LLC,Cambodia,round-rectangle,30,246,14.345003339813726,102.13564691304013
28,57,Bradley LLC,Cambodia,round-rectangle,80,56,7.478978706644153,95.26632014425037
28,62,Bradley LLC,Cambodia,round-rectangle,100,258,11.4386615084258,94.53633704579914
28,71,Bradley LLC,Cambodia,round-rectangle,80,92,20.569413260686815,94.84741713957645
28,82,Bradley LLC,Cambodia,round-rectangle,90,9,8.91217864978297,109.85025761659047
28,96,Bradley LLC,Cambodia,round-rectangle,50,131,17.697000798339488,91.02425373684409
28,98,Bradley LLC,Cambodia,round-rectangle,100,104,19.308189268999197,85.31989603445885
29,30,"Richard, Mora and Cox",Cameroon,round-rectangle,90,82,16.163801557032382,66.53279792757567
29,36,"Richard, Mora and Cox",Cameroon,round-rectangle,20,207,16.70183730139117,114.79322229105864
29,37,"Richard, Mora and Cox",Cameroon,round-rectangle,80,204,6.423284186882832,108.07191646920253
29,39,"Richard, Mora and Cox",Cameroon,round-rectangle,50,65,8.230753665584821,108.91900304801334
29,59,"Richard, Mora and Cox",Cameroon,round-rectangle,60,3,15.310674160530283,104.44008653592584
29,62,"Richard, Mora and Cox",Cameroon,round-rectangle,44.5,182,17.329446280533617,84.45224800500992
29,80,"Richard, Mora and Cox",Cameroon,round-rectangle,40,91,11.93840719853841,100.89058454301973
29,87,"Richard, Mora and Cox",Cameroon,round-rectangle,30,200,13.11355803268972,99.59901673778218
29,96,"Richard, Mora and Cox",Cameroon,round-rectangle,74.1,69,10.325991861730385,112.17541431915568
29,97,"Richard, Mora and Cox",Cameroon,round-rectangle,100,95,22.496520018824288,82.41293889721973
29,99,"Richard, Mora and Cox",Cameroon,round-rectangle,50,82,11.608221167502077,100.50779152550854
30,54,Jones LLC,Cayman Islands,rectangle,20,35,19.35908466530645,96.90325166373074
30,66,Jones LLC,Cayman Islands,rectangle,50,104,8.014729130160894,85.94356300425068
30,67,Jones LLC,Cayman Islands,rectangle,80,187,17.39655376137752,95.16478044529254
30,71,Jones LLC,Cayman Islands,rectangle,74.1,183,13.167533116292187,91.32487878317079
30,79,Jones LLC,Cayman Islands,rectangle,100,98,18.822813587464108,102.8815198034225
30,97,Jones LLC,Cayman Islands,rectangle,80,22,14.583292113491707,98.18794775970078
31,32,Cooper PLC,Serbia,round-rectangle,40,129,14.525559472888496,102.8182057669061
31,35,Cooper PLC,Serbia,round-rectangle,90,193,16.157918439510404,89.2375458517118
31,39,Cooper PLC,Serbia,round-rectangle,74.1,202,17.568191434989995,106.75846331236907
31,52,Cooper PLC,Serbia,round-rectangle,44.5,52,20.577875372042307,82.67086196107019
31,57,Cooper PLC,Serbia,round-rectangle,30,119,16.174304438205297,101.5677952456941
31,60,Cooper PLC,Serbia,round-rectangle,74.1,179,8.461528425157333,109.98873182634793
31,61,Cooper PLC,Serbia,round-rectangle,44.5,294,20.854965590925953,112.38017680719997
31,64,Cooper PLC,Serbia,round-rectangle,74.1,99,14.908997506551698,99.19210497036917
31,69,Cooper PLC,Serbia,round-rectangle,30,118,7.970463955350549,99.10851591687957
31,73,Cooper PLC,Serbia,round-rectangle,20,114,27.512111516737974,104.58916073914385
31,81,Cooper PLC,Serbia,round-rectangle,44.5,42,9.285291942891801,96.89893732324644
31,94,Cooper PLC,Serbia,round-rectangle,90,84,12.18933630405866,88.76506798568033
32,33,"Hines, Malone and Martinez",Niue,ellipse,50,215,16.197519949429754,95.13289080191862
32,44,"Hines, Malone and Martinez",Niue,ellipse,20,232,8.40682970720289,114.41665941497419
32,49,"Hines, Malone and Martinez",Niue,ellipse,40,256,20.429686996114444,121.1127764626234
32,57,"Hines, Malone and Martinez",Niue,ellipse,74.1,72,8.94168372191896,134.0005584122531
32,59,"Hines, Malone and Martinez",Niue,ellipse,50,114,8.44105288375508,80.00506547401677
32,60,"Hines, Malone and Martinez",Niue,ellipse,30,171,16.254679960708195,100.89778345391395
32,61,"Hines, Malone and Martinez",Niue,ellipse,100,249,2.0516042113545403,99.58551807778373
32,63,"Hines, Malone and Martinez",Niue,ellipse,40,29,11.432249112141186,78.44303598823323
32,86,"Hines, Malone and Martinez",Niue,ellipse,60,253,14.968217230054067,75.60317523339478
32,87,"Hines, Malone and Martinez",Niue,ellipse,40,15,21.508523518195464,100.34480048684743
32,88,"Hines, Malone and Martinez",Niue,ellipse,30,132,15.297810266720337,115.646448117195
32,95,"Hines, Malone and Martinez",Niue,ellipse,60,182,7.945314081900063,84.84941725292356
32,99,"Hines, Malone and Martinez",Niue,ellipse,100,180,20.32148109996433,105.50567862619846
33,53,Edwards and Sons,Cook Islands,rectangle,40,59,11.58261393249806,100.01290663784859
33,55,Edwards and Sons,Cook Islands,rectangle,50,126,9.38825678574245,79.60388516644149
33,61,Edwards and Sons,Cook Islands,rectangle,50,144,22.400681052066307,117.66904490024197
33,63,Edwards and Sons,Cook Islands,rectangle,60,57,12.946887543350483,94.78789442794283
33,79,Edwards and Sons,Cook Islands,rectangle,90,97,16.602679943164134,86.90363145543876
33,82,Edwards and Sons,Cook Islands,rectangle,30,216,12.257811552811475,108.19488748205666
33,83,Edwards and Sons,Cook Islands,rectangle,44.5,8,13.000985935893747,76.56667287427975
34,35,"Patrick, Mays and Clark",Tonga,round-rectangle,60,163,7.887771401431628,107.22725161933923
34,40,"Patrick, Mays and Clark",Tonga,round-rectangle,100,218,17.78889795434245,94.37453180077556
34,47,"Patrick, Mays and Clark",Tonga,round-rectangle,100,124,17.247884489748266,90.70285556032013
34,60,"Patrick, Mays and Clark",Tonga,round-rectangle,80,140,15.889956008050074,110.8230513621696
34,66,"Patrick, Mays and Clark",Tonga,round-rectangle,50,66,30.600780115348755,90.85652382158517
34,70,"Patrick, Mays and Clark",Tonga,round-rectangle,100,154,13.53385661234446,100.55911208144403
34,77,"Patrick, Mays and Clark",Tonga,round-rectangle,44.5,44,7.39784000650301,96.24809288292326
34,79,"Patrick, Mays and Clark",Tonga,round-rectangle,20,53,12.385055116389584,90.08753914984953
34,86,"Patrick, Mays and Clark",Tonga,round-rectangle,80,291,16.08410865828325,102.06389376934722
34,92,"Patrick, Mays and Clark",Tonga,round-rectangle,80,45,22.262395763252314,83.68573256100198
34,95,"Patrick, Mays and Clark",Tonga,round-rectangle,80,4,15.981235011432391,114.53703130062499
35,40,Hernandez-Mcintosh,Mali,round-rectangle,40,13,10.25353219633515,88.0140076069947
35,53,Hernandez-Mcintosh,Mali,round-rectangle,80,44,16.905961396746243,94.22628855247066
35,64,Hernandez-Mcintosh,Mali,round-rectangle,90,268,26.15237630213612,102.10004511177003
35,66,Hernandez-Mcintosh,Mali,round-rectangle,100,79,13.163651393212364,105.04492746685749
35,71,Hernandez-Mcintosh,Mali,round-rectangle,90,57,17.926394499077723,94.20433782378547
35,72,Hernandez-Mcintosh,Mali,round-rectangle,30,108,20.082133751980003,107.9252264179727
35,74,Hernandez-Mcintosh,Mali,round-rectangle,44.5,17,16.999690890383288,105.00283324785762
35,75,Hernandez-Mcintosh,Mali,round-rectangle,74.1,258,12.48430480244246,79.53030143196358
35,86,Hernandez-Mcintosh,Mali,round-rectangle,60,193,15.793109367467629,94.68719592856435
35,97,Hernandez-Mcintosh,Mali,round-rectangle,50,143,10.29503825744835,101.19103872436762
36,38,"Pollard, Mccarty and Eaton",French Polynesia,ellipse,30,157,13.346408832038986,101.37937802983012
36,40,"Pollard, Mccarty and Eaton",French Polynesia,ellipse,60,62,4.897821941695117,89.71589254046555
36,42,"Pollard, Mccarty and Eaton",French Polynesia,ellipse,30,72,20.83298005050547,107.8376130561445
36,56,"Pollard, Mccarty and Eaton",French Polynesia,ellipse,80,276,9.397597369083227,95.62201587290306
36,66,"Pollard, Mccarty and Eaton",French Polynesia,ellipse,30,267,12.709559902925077,104.92883028291847
36,70,"Pollard, Mccarty and Eaton",French Polynesia,ellipse,90,220,16.00905099373896,101.50325908146151
36,76,"Pollard, Mccarty and Eaton",French Polynesia,ellipse,40,35,17.757926623105682,97.57606871307445
36,83,"Pollard, Mccarty and Eaton",French Polynesia,ellipse,100,249,5.117455052775405,83.37572102170556
36,92,"Pollard, Mccarty and Eaton",French Polynesia,ellipse,40,239,9.219297108518687,108.17148120546057
36,99,"Pollard, Mccarty and Eaton",French Polynesia,ellipse,30,252,12.038943237114323,101.97296157296287
37,46,"Black, Davis and Coleman",El Salvador,round-rectangle,90,115,13.120432540763494,96.23548252188017
37,57,"Black, Davis and Coleman",El Salvador,round-rectangle,100,203,17.33135717550264,118.77491691542956
37,58,"Black, Davis and Coleman",El Salvador,round-rectangle,44.5,57,17.241989395033926,102.49672316024835
37,64,"Black, Davis and Coleman",El Salvador,round-rectangle,100,177,6.409903588454062,106.08741935623382
37,65,"Black, Davis and Coleman",El Salvador,round-rectangle,90,274,9.240456782861024,98.75322242987713
37,82,"Black, Davis and Coleman",El Salvador,round-rectangle,30,24,11.683213379557515,108.91819735259742
38,40,"Diaz, Benson and Castillo",Saint Lucia,rectangle,30,57,17.035249446293136,109.35362156423146
38,43,"Diaz, Benson and Castillo",Saint Lucia,rectangle,60,50,17.84187844743522,108.63031195573843
38,46,"Diaz, Benson and Castillo",Saint Lucia,rectangle,20,99,16.71236409158601,105.94687669607113
38,58,"Diaz, Benson and Castillo",Saint Lucia,rectangle,30,72,17.016306793064793,92.18467356961531
38,90,"Diaz, Benson and Castillo",Saint Lucia,rectangle,20,158,13.427984991783685,81.55956560376501
38,98,"Diaz, Benson and Castillo",Saint Lucia,rectangle,90,121,16.91190998986968,89.56682717985542
39,43,"Reid, Gill and Perez",Fiji,round-rectangle,50,104,11.002007415286835,101.16510498469317
39,59,"Reid, Gill and Perez",Fiji,round-rectangle,100,187,16.667628719912514,87.28840511281948
39,60,"Reid, Gill and Perez",Fiji,round-rectangle,50,216,13.216990972939236,100.1368735430387
39,71,"Reid, Gill and Perez",Fiji,round-rectangle,60,80,19.66058533549836,86.19914777794885
39,74,"Reid, Gill and Perez",Fiji,round-rectangle,60,208,15.282240011765102,91.29410342995213
39,84,"Reid, Gill and Perez",Fiji,round-rectangle,60,211,15.012649364693631,112.21512214945231
39,86,"Reid, Gill and Perez",Fiji,round-rectangle,20,162,16.521554510279678,97.22018310680572
40,41,"Lam, Quinn and Hughes",Saint Vincent and the Grenadines,ellipse,20,288,24.583053160434897,114.24811751739728
40,45,"Lam, Quinn and Hughes",Saint Vincent and the Grenadines,ellipse,60,99,20.302388496288103,91.74127954895732
40,52,"Lam, Quinn and Hughes",Saint Vincent and the Grenadines,ellipse,20,103,8.990520228517353,100.5319128204918
40,53,"Lam, Quinn and Hughes",Saint Vincent and the Grenadines,ellipse,90,122,3.9782050440064545,84.75551409156817
40,57,"Lam, Quinn and Hughes",Saint Vincent and the Grenadines,ellipse,30,203,8.811933741336837,94.39317893800286
40,59,"Lam, Quinn and Hughes",Saint Vincent and the Grenadines,ellipse,40,65,12.001621582113287,84.41205582373969
40,81,"Lam, Quinn and Hughes",Saint Vincent and the Grenadines,ellipse,74.1,108,12.554120814982586,93.15566308800804
40,86,"Lam, Quinn and Hughes",Saint Vincent and the Grenadines,ellipse,44.5,270,9.479608316646669,105.77323975655659
40,90,"Lam, Quinn and Hughes",Saint Vincent and the Grenadines,ellipse,74.1,121,12.146921248270921,105.00080367827825
40,92,"Lam, Quinn and Hughes",Saint Vincent and the Grenadines,ellipse,90,126,16.58245052100276,83.99477896957251
40,93,"Lam, Quinn and Hughes",Saint Vincent and the Grenadines,ellipse,90,206,9.853166725249764,109.50258696306199
40,99,"Lam, Quinn and Hughes",Saint Vincent and the Grenadines,ellipse,100,221,16.751868328939793,107.09939093573936
41,54,"Diaz, Gonzalez and Elliott",Lithuania,round-rectangle,20,126,18.16849844177805,93.54333998916698
41,68,"Diaz, Gonzalez and Elliott",Lithuania,round-rectangle,40,186,18.463265505052064,101.2511541064698
41,73,"Diaz, Gonzalez and Elliott",Lithuania,round-rectangle,80,10,28.141267921140198,104.8471505706082
41,90,"Diaz, Gonzalez and Elliott",Lithuania,round-rectangle,40,94,12.575503720708891,93.91921341373914
41,95,"Diaz, Gonzalez and Elliott",Lithuania,round-rectangle,30,245,17.85283729747073,100.15442103976763
41,98,"Diaz, Gonzalez and Elliott",Lithuania,round-rectangle,80,261,11.845428757969367,101.44690733799246
42,44,Rose Group,Russian Federation,rectangle,40,256,12.561277276133293,96.4356393347912
42,53,Rose Group,Russian Federation,rectangle,90,69,14.219599237206072,107.64292823667654
42,59,Rose Group,Russian Federation,rectangle,40,140,14.675691728711193,89.5140074432381
42,86,Rose Group,Russian Federation,rectangle,80,20,12.952787612354498,106.07084480876993
42,88,Rose Group,Russian Federation,rectangle,90,232,16.91552535912472,92.85103682917023
42,94,Rose Group,Russian Federation,rectangle,74.1,110,9.664983448106076,99.24297481978412
42,95,Rose Group,Russian Federation,rectangle,60,83,21.717647790023666,104.04149915466324
43,59,"Evans, Key and Wilson",Finland,ellipse,60,84,13.016200487867716,99.17369200583137
43,63,"Evans, Key and Wilson",Finland,ellipse,40,119,14.031228346057247,116.01610595803616
43,66,"Evans, Key and Wilson",Finland,ellipse,50,133,9.218745800300564,93.09784306345516
43,68,"Evans, Key and Wilson",Finland,ellipse,30,149,15.408652990832103,113.13147820417302
43,92,"Evans, Key and Wilson",Finland,ellipse,44.5,55,13.863689921317718,87.54025191364498
43,93,"Evans, Key and Wilson",Finland,ellipse,20,25,19.516515574035015,101.62132351821494
43,96,"Evans, Key and Wilson",Finland,ellipse,80,142,8.102963725387102,103.86838520010785
43,97,"Evans, Key and Wilson",Finland,ellipse,74.1,140,17.28280247969427,104.36295152380883
44,45,Miller LLC,Sao Tome and Principe,rectangle,20,35,16.651389581772076,101.06448222699335
44,46,Miller LLC,Sao Tome and Principe,rectangle,20,164,17.145495113960195,99.5474649070005
44,60,Miller LLC,Sao Tome and Principe,rectangle,74.1,112,13.719540245396852,112.30875617539428
44,80,Miller LLC,Sao Tome and Principe,rectangle,40,185,12.371699038772123,113.16706312485661
44,90,Miller LLC,Sao Tome and Principe,rectangle,20,82,17.009901469266286,93.08394639233406
44,97,Miller LLC,Sao Tome and Principe,rectangle,20,126,15.28239345311842,99.16716818749576
45,48,"Sutton, Cox and Fitzgerald",United States of America,ellipse,30,219,15.9201684861687,106.03471735848356
45,53,"Sutton, Cox and Fitzgerald",United States of America,ellipse,60,128,10.65127497995519,102.46828312687204
45,57,"Sutton, Cox and Fitzgerald",United States of America,ellipse,44.5,125,11.566696968804202,80.04543885250268
45,59,"Sutton, Cox and Fitzgerald",United States of America,ellipse,80,230,2.4875667308984184,105.78098073646548
45,64,"Sutton, Cox and Fitzgerald",United States of America,ellipse,80,136,23.683211692085138,92.55291716469154
45,70,"Sutton, Cox and Fitzgerald",United States of America,ellipse,74.1,126,5.144315549398522,102.9917298069456
45,73,"Sutton, Cox and Fitzgerald",United States of America,ellipse,40,205,17.56825534154069,103.28909945699404
45,79,"Sutton, Cox and Fitzgerald",United States of America,ellipse,90,269,22.763009164370352,101.73823614512185
45,80,"Sutton, Cox and Fitzgerald",United States of America,ellipse,30,128,16.7156686255228,71.91003892923655
45,84,"Sutton, Cox and Fitzgerald",United States of America,ellipse,44.5,249,11.953137483366989,76.8662403089007
45,87,"Sutton, Cox and Fitzgerald",United States of America,ellipse,50,218,20.80671931617627,101.90834687610408
45,90,"Sutton, Cox and Fitzgerald",United States of America,ellipse,50,140,14.964165651684786,100.3298323627191
45,95,"Sutton, Cox and Fitzgerald",United States of America,ellipse,30,56,22.36294333092909,110.33627495923207
45,96,"Sutton, Cox and Fitzgerald",United States of America,ellipse,74.1,270,13.278793487038051,107.99595307214996
45,97,"Sutton, Cox and Fitzgerald",United States of America,ellipse,44.5,228,17.72601807773555,102.04576540930935
45,98,"Sutton, Cox and Fitzgerald",United States of America,ellipse,74.1,46,9.102541436418406,122.90662411007801
45,99,"Sutton, Cox and Fitzgerald",United States of America,ellipse,90,300,15.546644772181835,110.32801890777998
46,49,"Johnson, Moore and Le",Montenegro,round-rectangle,80,299,16.58016394132026,100.84838647573379
46,52,"Johnson, Moore and Le",Montenegro,round-rectangle,20,246,20.959403886222542,89.88188935719808
46,53,"Johnson, Moore and Le",Montenegro,round-rectangle,30,96,18.50374333285154,92.93677349619136
46,54,"Johnson, Moore and Le",Montenegro,round-rectangle,100,131,11.837134693828462,101.32774182600163
46,58,"Johnson, Moore and Le",Montenegro,round-rectangle,40,74,19.80377085300057,86.32301092165909
46,59,"Johnson, Moore and Le",Montenegro,round-rectangle,100,207,14.81525580072389,86.40784927313015
46,65,"Johnson, Moore and Le",Montenegro,round-rectangle,40,92,16.414750713966964,88.68118138900874
46,86,"Johnson, Moore and Le",Montenegro,round-rectangle,60,284,9.237037947398829,94.48914291144104
46,92,"Johnson, Moore and Le",Montenegro,round-rectangle,74.1,10,11.165048847205206,87.86145350969774
46,95,"Johnson, Moore and Le",Montenegro,round-rectangle,74.1,57,14.432344753387646,95.03275226845943
47,56,Harrison-Lam,Martinique,rectangle,50,3,17.7670262773818,103.3517846254915
47,66,Harrison-Lam,Martinique,rectangle,50,21,20.068932036824528,97.9039006780259
47,69,Harrison-Lam,Martinique,rectangle,74.1,174,5.599732504141549,107.38045478341357
47,89,Harrison-Lam,Martinique,rectangle,20,34,19.859243008988546,104.30477519378486
47,94,Harrison-Lam,Martinique,rectangle,90,91,15.506761418425972,118.9990045151826
47,96,Harrison-Lam,Martinique,rectangle,40,263,18.286118462378585,99.70056189906136
48,79,"Caldwell, Clark and Taylor",Tanzania,round-rectangle,60,205,16.888810912619828,101.6232069919828
48,81,"Caldwell, Clark and Taylor",Tanzania,round-rectangle,100,36,18.09559701650032,103.30752302599686
48,83,"Caldwell, Clark and Taylor",Tanzania,round-rectangle,44.5,245,10.122250423782415,90.66357997109859
48,85,"Caldwell, Clark and Taylor",Tanzania,round-rectangle,44.5,100,14.728716637174319,88.90353741271096
48,86,"Caldwell, Clark and Taylor",Tanzania,round-rectangle,90,259,17.652352180172116,104.74438059059202
48,88,"Caldwell, Clark and Taylor",Tanzania,round-rectangle,44.5,262,9.337572498039478,124.68857494694653
48,89,"Caldwell, Clark and Taylor",Tanzania,round-rectangle,20,26,17.119190526356416,119.79686201716477
48,96,"Caldwell, Clark and Taylor",Tanzania,round-rectangle,20,122,15.604364880203887,85.63822423685
48,97,"Caldwell, Clark and Taylor",Tanzania,round-rectangle,74.1,78,11.264330202005105,95.89931314123953
49,71,"Vasquez, Campbell and Thomas",Cape Verde,round-rectangle,100,200,9.814119930161732,102.50505514141999
49,76,"Vasquez, Campbell and Thomas",Cape Verde,round-rectangle,100,51,13.143119704570458,102.77841604711607
49,81,"Vasquez, Campbell and Thomas",Cape Verde,round-rectangle,80,2,7.974009941514169,108.11264701717954
49,90,"Vasquez, Campbell and Thomas",Cape Verde,round-rectangle,20,284,17.23337272657526,97.74462416991288
49,96,"Vasquez, Campbell and Thomas",Cape Verde,round-rectangle,90,235,11.24377655614914,100.9853921973636
50,59,"Bennett, Davis and Robles",Netherlands Antilles,ellipse,50,204,0.946994755201132,80.8311765318897
50,67,"Bennett, Davis and Robles",Netherlands Antilles,ellipse,100,61,20.621554281388168,93.2670711446973
50,68,"Bennett, Davis and Robles",Netherlands Antilles,ellipse,60,10,18.97464474085603,92.67699206305944
50,72,"Bennett, Davis and Robles",Netherlands Antilles,ellipse,80,263,13.770336828330151,75.87540567145926
50,91,"Bennett, Davis and Robles",Netherlands Antilles,ellipse,50,265,19.129655432452232,100.39517106057721
50,95,"Bennett, Davis and Robles",Netherlands Antilles,ellipse,60,128,12.926088208682348,85.53280829148713
51,53,Freeman-Williams,Ireland,ellipse,74.1,116,17.77165665715864,94.91635484424154
51,59,Freeman-Williams,Ireland,ellipse,80,247,13.226236158961163,98.42254814353751
51,64,Freeman-Williams,Ireland,ellipse,44.5,154,14.704877999086865,85.01748826598526
51,68,Freeman-Williams,Ireland,ellipse,50,279,7.921180485669788,110.7016285100883
51,71,Freeman-Williams,Ireland,ellipse,90,153,14.174981269331482,100.73220235125477
51,78,Freeman-Williams,Ireland,ellipse,100,171,19.31170862990824,106.51611078537871
51,80,Freeman-Williams,Ireland,ellipse,90,200,15.047867678508133,94.50502392768396
51,82,Freeman-Williams,Ireland,ellipse,60,56,16.569030989437746,97.33253310585688
51,95,Freeman-Williams,Ireland,ellipse,74.1,126,10.111804558307046,101.80196376225501
51,99,Freeman-Williams,Ireland,ellipse,44.5,43,7.491767902978341,115.25794786800057
52,60,Smith-Owen,Benin,ellipse,30,213,23.440432757007347,115.10518609701612
52,62,Smith-Owen,Benin,ellipse,30,208,19.696780840681406,91.77347017097725
52,69,Smith-Owen,Benin,ellipse,80,62,23.18455771093843,94.61279927474452
52,82,Smith-Owen,Benin,ellipse,90,204,4.690632222262556,94.4889702826394
52,84,Smith-Owen,Benin,ellipse,60,30,6.45661878957597,94.23541058583339
52,88,Smith-Owen,Benin,ellipse,90,114,25.077344513895497,116.98662424760677
52,99,Smith-Owen,Benin,ellipse,50,67,13.537078038688245,99.36523567623948
53,57,"Woods, Porter and Martinez",Niger,rectangle,40,35,17.413361567904328,103.47112501235912
53,62,"Woods, Porter and Martinez",Niger,rectangle,90,202,13.746827338512777,121.08314197344825
53,70,"Woods, Porter and Martinez",Niger,rectangle,40,179,11.702393216733485,96.53517899102326
53,71,"Woods, Porter and Martinez",Niger,rectangle,20,215,13.31688803286607,112.7164413891908
53,79,"Woods, Porter and Martinez",Niger,rectangle,60,299,18.3268695009118,89.48691935118306
53,87,"Woods, Porter and Martinez",Niger,rectangle,40,245,15.245257891963034,101.81335430783157
53,92,"Woods, Porter and Martinez",Niger,rectangle,90,29,4.260295149154738,102.41074905060705
54,66,Miles-Webster,Lao People's Democratic Republic,ellipse,74.1,42,19.208013902575853,95.93152483400638
54,67,Miles-Webster,Lao People's Democratic Republic,ellipse,90,234,16.83553486847014,103.24887531366745
54,68,Miles-Webster,Lao People's Democratic Republic,ellipse,100,263,16.08475982630875,106.10498507800305
54,76,Miles-Webster,Lao People's Democratic Republic,ellipse,60,92,14.248939321736072,79.77880005898561
54,97,Miles-Webster,Lao People's Democratic Republic,ellipse,80,52,18.706406194108844,96.80542582654078
55,56,Ramirez Inc,Mauritania,round-rectangle,74.1,79,19.61179495502201,106.61929661884102
55,59,Ramirez Inc,Mauritania,round-rectangle,50,110,16.480845335653996,96.36532282713841
55,66,Ramirez Inc,Mauritania,round-rectangle,90,278,15.866268731453413,78.67746418815653
55,74,Ramirez Inc,Mauritania,round-rectangle,80,295,9.937579885041686,89.13614530588568
55,86,Ramirez Inc,Mauritania,round-rectangle,20,109,16.057633563750567,99.88043054367958
55,90,Ramirez Inc,Mauritania,round-rectangle,30,13,14.581790391975513,93.84229481457935
56,58,Lam Inc,Aruba,ellipse,74.1,261,16.579188017118867,107.36466362907396
56,67,Lam Inc,Aruba,ellipse,50,208,11.614715206431185,110.27265366086306
56,71,Lam Inc,Aruba,ellipse,20,192,11.045110968789743,96.50210772965633
56,75,Lam Inc,Aruba,ellipse,44.5,62,21.29293286452043,105.20174100817566
56,80,Lam Inc,Aruba,ellipse,20,197,18.298493241820932,98.86846676691574
56,81,Lam Inc,Aruba,ellipse,90,126,20.33798496433115,95.93716583627295
56,86,Lam Inc,Aruba,ellipse,20,116,22.21773658118349,103.27527653778657
56,88,Lam Inc,Aruba,ellipse,20,214,9.332510735099042,91.51619032689345
56,89,Lam Inc,Aruba,ellipse,30,37,21.69789820503631,115.09566422957312
57,58,Valdez-Davis,Antarctica (the territory South of 60 deg S),rectangle,74.1,83,6.838276341846905,108.26548662571226
57,72,Valdez-Davis,Antarctica (the territory South of 60 deg S),rectangle,100,111,17.757661679138323,100.56572015216854
57,80,Valdez-Davis,Antarctica (the territory South of 60 deg S),rectangle,60,41,16.50707517761052,93.87449966806157
57,81,Valdez-Davis,Antarctica (the territory South of 60 deg S),rectangle,40,22,11.275201698929283,104.85349603670025
58,62,Lewis-Bryant,Hungary,ellipse,90,118,12.214868111615436,100.25732547621902
58,63,Lewis-Bryant,Hungary,ellipse,30,244,16.41357102251627,127.14031871675908
58,67,Lewis-Bryant,Hungary,ellipse,60,297,13.014604035529215,94.23644685422165
58,72,Lewis-Bryant,Hungary,ellipse,44.5,31,27.95870385898563,92.14334607296972
58,86,Lewis-Bryant,Hungary,ellipse,44.5,263,15.564164070525058,104.2213856024875
59,63,"Barnes, Dunn and Jensen",Lesotho,rectangle,80,188,19.863597524154777,96.50967570072471
59,68,"Barnes, Dunn and Jensen",Lesotho,rectangle,80,157,6.734725683533627,99.01096322817007
59,70,"Barnes, Dunn and Jensen",Lesotho,rectangle,40,78,16.96723413584592,96.78808193813873
59,95,"Barnes, Dunn and Jensen",Lesotho,rectangle,100,67,23.497417918312646,98.94490992372141
60,61,Martinez PLC,Nepal,rectangle,60,238,21.09066004046666,89.20629035923878
60,63,Martinez PLC,Nepal,rectangle,50,237,18.018445971716815,105.13529011956675
60,65,Martinez PLC,Nepal,rectangle,80,85,16.230898887496842,91.20737886518461
60,70,Martinez PLC,Nepal,rectangle,90,250,10.984100119948767,93.58458100076285
60,80,Martinez PLC,Nepal,rectangle,90,278,11.489890912419519,107.04321192209078
